Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_36_213.jpg,8.857555,0,0,0.3974625,103.8362,180.9676,359.9138,138.2518,0.06061903
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_36_263.jpg,9.859601,0,0,0.3966961,103.8236,180.9772,359.9113,138.4504,0.0991921
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_36_313.jpg,10.83317,0,0,0.3934236,103.8047,180.9912,359.906,138.7964,0.1596522
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_36_363.jpg,7.816841,0,0,0.393018,103.7922,181.0007,359.9037,138.9725,0.1885877
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_36_413.jpg,4.830359,0,0,0.3921659,103.7738,181.0154,359.9014,139.1579,0.2170787
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_36_463.jpg,1.822553,0,0,0.3915196,103.7618,181.0254,359.9005,139.2128,0.2237601
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_36_513.jpg,0,0,0,0.3902544,103.744,181.0406,359.8994,139.2448,0.2237135
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_36_580.jpg,0,0,0,0.3893604,103.7264,181.0558,359.8986,139.2454,0.2156805
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_36_629.jpg,0,0,0,0.3875918,103.7146,181.0659,359.8983,139.2455,0.2082471
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_36_680.jpg,1.03294,0,0,0.3867119,103.697,181.081,359.8982,139.254,0.1956965
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_36_729.jpg,3.045448,0,0,0.3853503,103.6852,181.091,359.8984,139.2826,0.1888908
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_36_780.jpg,5.040456,0,0,0.3841673,103.6673,181.1054,359.8981,139.4167,0.188933
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_36_830.jpg,4.064455,0,0,0.3826638,103.6552,181.1148,359.8978,139.5347,0.1910252
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_36_880.jpg,1.265644,0,0,0.3819403,103.6375,181.1293,359.898,139.6127,0.177529
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_36_930.jpg,-1.797611,0,0,0.3805637,103.6259,181.1392,359.8983,139.6125,0.1608241
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_36_997.jpg,-4.761411,0,0,0.3793276,103.6034,181.1596,359.898,139.4633,0.1067074
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_37_047.jpg,-4.999555,0,0,0.3774129,103.5924,181.1699,359.8974,139.3489,0.07491118
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_37_097.jpg,-1.971144,0,0,0.3765198,103.5756,181.185,359.8979,139.2534,0.03931855
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_37_147.jpg,1.011027,0,0,0.375784,103.5642,181.1948,359.8986,139.2474,0.02419163
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_37_214.jpg,0,0,0,0.3744619,103.5415,181.2144,359.9003,139.2488,-0.003496835
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_37_263.jpg,-0.9631464,0,0,0.3731702,103.5302,181.2242,359.9013,139.2411,359.9827
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_37_313.jpg,-0.9899089,0,0,0.3717384,103.5134,181.2389,359.9028,139.1938,359.9592
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_37_363.jpg,0,0,0,0.3709404,103.5022,181.2486,359.9039,139.1911,359.949
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_37_406.jpg,0,0,0,0.3696643,103.491,181.2583,359.9051,139.1909,359.94
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_37_449.jpg,0,0,0,0.368816,103.4798,181.268,359.9063,139.1909,359.9322
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_37_499.jpg,0,0,0,0.3679706,103.463,181.2824,359.9081,139.1909,359.9224
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_37_547.jpg,-1.063962,0,0,0.3666677,103.4519,181.292,359.9092,139.1825,359.916
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_37_597.jpg,0,0,0,0.3658402,103.4353,181.3064,359.9109,139.1788,359.9099
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_37_667.jpg,0,0,0,0.365005,103.4187,181.3207,359.9126,139.1787,359.9066
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_37_734.jpg,3.784153,0,0,0.3632281,103.3963,181.3392,359.9138,139.2833,359.92
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_37_801.jpg,7.762366,0,0,0.3615548,103.3791,181.3524,359.9128,139.4756,359.9469
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_37_864.jpg,11.70063,0,0,0.3587957,103.3617,181.365,359.9095,139.7589,359.9862
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_37_934.jpg,15,0,0,0.3558968,103.3381,181.3807,359.9,140.2738,0.05586229
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_38_001.jpg,15,0,0,0.3534237,103.3204,181.3922,359.8917,140.6793,0.1074269
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_38_065.jpg,15,0,0,0.3514495,103.3028,181.4035,359.8835,141.0825,0.1551641
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_38_109.jpg,12.70011,0,0,0.3488331,103.291,181.4109,359.8781,141.35,0.1845358
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_38_164.jpg,10.05887,0,0,0.3486716,103.2736,181.4226,359.8782,141.6576,0.2058319
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_38_230.jpg,6.797809,0,0,0.3477219,103.2564,181.4345,359.8811,141.8897,0.2139371
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_38_297.jpg,3.051042,0,0,0.3469642,103.234,181.451,359.8877,142.0375,0.1982557
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_38_363.jpg,-0.9206542,0,0,0.3452861,103.2176,181.4638,359.893,142.0384,0.1693867
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_38_413.jpg,2.882461,0,0,0.3441107,103.2011,181.4763,359.8983,142.0829,0.1468088
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_38_463.jpg,4.86972,0,0,0.343287,103.19,181.4845,359.9016,142.1494,0.1361512
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_38_513.jpg,6.697352,0,0,0.3417469,103.1731,181.4962,359.9056,142.3164,0.1285159
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_38_563.jpg,6.724577,0,0,0.3407983,103.1619,181.504,359.9079,142.4449,0.1250889
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_38_630.jpg,3.707226,0,0,0.3398479,103.1452,181.5158,359.9119,142.5772,0.1107731
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_38_683.jpg,7.483938,0,0,0.3384844,103.1284,181.5273,359.9148,142.7458,0.1024379
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_38_733.jpg,10.63626,0,0,0.3367486,103.1115,181.5383,359.9157,142.994,0.1047371
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_38_783.jpg,13.66354,0,0,0.3351475,103.1,181.5452,359.9141,143.2165,0.1140486
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_38_833.jpg,15,0,0,0.3327271,103.0828,181.5552,359.9094,143.5952,0.1330345
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_38_883.jpg,12.0023,0,0,0.3320022,103.0714,181.5619,359.907,143.814,0.1394374
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_38_934.jpg,9.023544,0,0,0.33128,103.0545,181.5723,359.9053,144.0784,0.1392713
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_38_980.jpg,7.009729,0,0,0.3308379,103.0434,181.5795,359.9052,144.2037,0.1317087
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_39_030.jpg,4.094913,0,0,0.3298688,103.0324,181.5867,359.9056,144.3038,0.1207067
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_39_080.jpg,1.102015,0,0,0.3291498,103.0161,181.5979,359.9071,144.3661,0.0925039
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_39_130.jpg,0,0,0,0.3279346,103.0054,181.6055,359.9082,144.3693,0.06949177
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_39_174.jpg,0,0,0,0.3271744,102.9894,181.617,359.9102,144.3694,0.03618101
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_39_214.jpg,0,0,0,0.3264149,102.9788,181.6246,359.9116,144.3694,0.01518343
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_39_264.jpg,0,0,0,0.3256561,102.9682,181.6322,359.9131,144.3694,-0.004687489
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_39_330.jpg,0,0,0,0.3245204,102.9523,181.6435,359.9153,144.3694,359.9679
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_39_380.jpg,-3.014323,0,0,0.3232067,102.9367,181.6551,359.9174,144.3145,359.9359
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_39_422.jpg,-5.055646,0,0,0.3222117,102.9265,181.663,359.9184,144.241,359.9117
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_39_464.jpg,-8.018369,0,0,0.3209046,102.9165,181.671,359.9185,144.1193,359.8829
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_39_513.jpg,-11.00447,0,0,0.3191268,102.9019,181.6834,359.9174,143.8818,359.8367
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_39_564.jpg,-13.98967,0,0,0.317069,102.8925,181.6918,359.9147,143.6655,359.8008
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_39_614.jpg,-15,0,0,0.189172,102.89,181.6932,359.5894,140.667,359.8033
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_39_663.jpg,-12.98316,0,0,0.1066521,102.8899,181.6934,359.3723,138.8473,359.8012
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_39_713.jpg,-10.21213,0,0,0.08926978,102.8899,181.6938,359.0931,136.4803,359.8009
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_39_784.jpg,-5.761065,0,0,0.08107136,102.8895,181.6947,358.8931,135.2491,359.8433
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_39_850.jpg,-2.712672,0,0,0.07744167,102.8874,181.6967,358.8272,134.8945,359.9669
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_39_917.jpg,0.2896553,0,0,0.07374312,102.8833,181.7014,358.8975,134.9944,0.1081701
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_39_964.jpg,5.565394,0,0,0.06447265,102.8815,181.7042,358.9703,135.5446,0.1427315
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_40_014.jpg,12.31061,0,0,0.0200071,102.8809,181.7061,359.0471,137.4356,0.186604
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_40_064.jpg,15,0,0,-0.01371325,102.8809,181.7065,359.0981,139.2269,0.2154253
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_40_114.jpg,15,0,0,-0.01925104,102.8809,181.7066,359.1826,141.9148,0.2494426
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_40_165.jpg,15,0,0,-0.02155747,102.8808,181.7067,359.2439,143.7071,0.2646611
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_40_214.jpg,12.99704,0,0,-0.02440478,102.8808,181.7068,359.3402,146.2764,0.2750822
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_40_264.jpg,10.00288,0,0,-0.02597449,102.8808,181.7068,359.4054,147.5916,0.2702404
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_40_314.jpg,10.01784,0,0,-0.02765985,102.8808,181.7069,359.5041,149.272,0.2517079
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_40_364.jpg,7.021276,0,0,-0.02859689,102.8808,181.7069,359.5696,150.2341,0.2334569
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_40_430.jpg,7.026998,0,0,-0.02928897,102.8808,181.7069,359.6662,151.3788,0.199
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_40_481.jpg,6.103033,0,0,-0.02960187,102.8808,181.7068,359.7595,152.3568,0.1595275
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_40_530.jpg,9.101114,0,0,-0.02940609,102.8808,181.7068,359.8199,153.2706,0.1325233
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_40_581.jpg,12.10304,0,0,-0.02877399,102.8809,181.7068,359.9069,155.2714,0.09044559
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_40_630.jpg,12.09545,0,0,-0.02704253,102.8809,181.7067,359.9612,156.7834,0.06022779
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_40_680.jpg,12.08285,0,0,-0.02645693,102.8809,181.7067,0.03507253,159.0187,0.01249598
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_40_730.jpg,13.05477,0,0.1989889,-0.02368056,102.8809,181.7067,0.07949261,159.0188,359.982
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_40_780.jpg,11.04501,0,0.3486248,-0.02208097,102.8809,181.7067,0.1407228,159.0189,359.94
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_40_830.jpg,11.03485,0,0.4981863,-0.01947905,102.8809,181.7066,0.1776041,159.0191,359.9148
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_40_880.jpg,11.00501,0,0.648456,-0.01764032,102.8809,181.7066,0.2266111,159.0193,359.8814
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_40_930.jpg,10.9979,0,0.7988681,-0.01478325,102.8809,181.7066,0.254902,159.0194,359.8622
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_40_980.jpg,13.99677,0,0.9488119,-0.01283658,102.8809,181.7066,0.2905848,159.0196,359.838
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_41_030.jpg,15,0,1,0,102.881,181.7066,0.3098288,159.0197,359.8249
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_41_080.jpg,15,0,1,0,102.881,181.7065,0.3319182,159.0197,359.8098
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_41_130.jpg,15,0,1,0,102.881,181.7065,0.3396569,159.0198,359.8053
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_41_180.jpg,15,0,1,0,102.881,181.7065,0.3447196,159.0198,359.803
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_41_230.jpg,15,0,1,0,102.881,181.7065,0.3436829,159.0198,359.8044
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_41_280.jpg,15,0,1,0,102.881,181.7065,0.3366308,159.0198,359.8099
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_41_330.jpg,15,0,1,0,102.881,181.7065,0.3286456,159.0198,359.8154
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_41_383.jpg,15,0,1,0,102.881,181.7065,0.3121379,159.0198,359.8263
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_41_435.jpg,15,0,0,0,102.8809,181.7066,0.2858514,160.8198,359.8311
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_41_480.jpg,0,0,0,0,102.8809,181.7066,0.2699315,160.8198,359.8423
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_41_533.jpg,0,-0.1499592,0,0,102.8812,181.7065,0.2374409,160.8463,359.8605
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_41_584.jpg,0,-0.2571893,0,0,102.8817,181.7063,0.2055112,160.7899,359.8738
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_41_635.jpg,0,-0.4583375,0,-0.02535708,102.8848,181.7052,0.1057565,160.8688,359.8936
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_41_681.jpg,-2.864319,-0.6015534,0,-0.04283545,102.8876,181.7041,0.02210752,160.9395,359.9094
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_41_731.jpg,-1.677449,-0.7103757,0,-0.04661977,102.8915,181.7027,359.9189,160.9485,359.9254
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_41_781.jpg,0,-0.9007316,0,-0.09616849,102.9002,181.6997,359.7098,161.0978,359.9457
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_41_831.jpg,0,-1,0,-0.1153734,102.9073,181.6973,359.5551,161.1189,359.9589
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_41_880.jpg,0,-1,0,-0.1761355,102.9217,181.6919,359.2711,161.0153,0.009969121
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_41_930.jpg,0,-1,0,-0.2321472,102.9334,181.6882,359.0733,160.9403,0.01845364
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_41_980.jpg,0,-1,0,-0.2429173,102.9527,181.6819,358.7899,160.9137,0.0111168
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_42_030.jpg,3.01907,-1,0,-0.3148857,102.9665,181.6776,358.6456,160.8716,-0.004501018
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_42_080.jpg,6.00604,-1,0,-0.3444187,102.9849,181.6717,358.6927,160.7436,-0.004033796
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_42_130.jpg,9.012229,-1,0,-0.382079,102.9977,181.6685,358.8244,160.4939,-0.004859689
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_42_180.jpg,12.04056,-1,0,-0.4282543,103.0204,181.6644,358.9748,159.9767,359.9665
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_42_230.jpg,15,-1,0,-0.4652059,103.0375,181.6618,359.0444,159.2455,359.9309
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_19_42_280.jpg,15,-1,0,-0.4828159,103.0652,181.6578,359.1212,158.0154,359.8702
